,name,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,target
95,./data/cBench_V1.1/consumer_jpeg_c/src/loop-wrap.c,0.7075841,0.82943827,0.7070788,-0.6788321,-0.7515594,-0.40104267,-0.37930775,0.40780705,-0.59028095,-0.7489044,-0.40949932,0.8601341,-0.4126548,0.13280416,0.77884847,0.38375324,-0.08606115,0.8265019,-0.526795,0.48962915,0.35720754,-0.3117111,-0.08265641,-0.7800589,0.0046693785,-0.23508132,0.8780515,-0.41807884,-0.59854853,0.09949292,-0.6925451,-0.70565146,920,980,0.002318209774329375,0.0,2.130434782608696,"separate-const-offset-from-gep,simple-loop-unswitch,sink,speculative-execution,slsr,tailcallelim"
96,./data/cBench_V1.1/consumer_jpeg_c/src/jidctflt.c,0.61003995,0.7150979,0.609606,-0.58525276,-0.6479529,-0.34575814,-0.32701778,0.35158846,-0.5089106,-0.64566517,-0.353049,0.7415586,-0.35576722,0.11449661,0.67148006,0.33085108,-0.074197404,0.71256644,-0.45417392,0.4221326,0.30796608,-0.26873976,-0.07126198,-0.67251825,0.0040256833,-0.20267354,0.7570089,-0.36044616,-0.5160377,0.08577783,-0.59707606,-0.6083731,4810,4942,0.0004272999906187679,0.0,2.0548856548856547,"separate-const-offset-from-gep,simple-loop-unswitch,sink,speculative-execution,slsr,tailcallelim"
97,./data/cBench_V1.1/consumer_jpeg_c/src/rdbmp.c,0.57525164,0.67431533,0.5748432,-0.5518755,-0.61100507,-0.32604027,-0.30836976,0.33153853,-0.47988838,-0.6088455,-0.33291525,0.6992711,-0.33548206,0.10796781,0.6331875,0.31198582,-0.069966525,0.67192984,-0.42827415,0.39805922,0.29040375,-0.25341356,-0.06719774,-0.6341744,0.0037961067,-0.19111751,0.7138378,-0.3398908,-0.4866067,0.08088615,-0.56302565,-0.5736788,6049,6170,0.0003373026806652199,0.0,2.0400066126632503,"loop-data-prefetch,loop-deletion,loop-distribute,loop-fusion,loop-idiom,loop-instsimplify,loop-interchange,loop-load-elim,loop-predication"
98,./data/cBench_V1.1/consumer_jpeg_c/src/jcinit.c,0.63061786,0.7392215,0.6301718,-0.6049953,-0.6698106,-0.3574219,-0.338052,0.36344934,-0.5260767,-0.66744584,-0.36495784,0.7665789,-0.36777,0.11835902,0.6941359,0.34201348,-0.07670042,0.7366013,-0.46949467,0.4363719,0.31835476,-0.2778069,-0.07366564,-0.6952123,0.0041614925,-0.20951234,0.7825454,-0.3726048,-0.53344375,0.0886716,-0.6172156,-0.62889564,3630,3755,0.0005700938339531491,0.0,2.068870523415978,"separate-const-offset-from-gep,simple-loop-unswitch,sink,speculative-execution,slsr,tailcallelim"
99,./data/cBench_V1.1/consumer_jpeg_c/src/jdmainct.c,0.6050473,0.7092379,0.60461307,-0.5804608,-0.6426456,-0.3429246,-0.32433963,0.34870976,-0.5047392,-0.6403748,-0.3501555,0.7354871,-0.35285488,0.113559164,0.66598076,0.32814083,-0.07358947,0.70672786,-0.45045197,0.4186744,0.30544132,-0.26653862,-0.07067798,-0.6670166,0.0039926865,-0.2010127,0.75080687,-0.35749206,-0.51180637,0.08507488,-0.5921801,-0.60338634,5027,5153,0.00040790475562483874,0.0,2.05012930177044,"separate-const-offset-from-gep,simple-loop-unswitch,sink,speculative-execution,slsr,tailcallelim"
100,./data/cBench_V1.1/consumer_jpeg_c/src/jdcoefct.c,0.588636,0.69000596,0.5882159,-0.56472063,-0.6252215,-0.33362728,-0.31554472,0.3392541,-0.49105603,-0.6230141,-0.3406622,0.7155406,-0.3432868,0.11047979,0.6479246,0.3192436,-0.07159421,0.6875647,-0.43823904,0.40732047,0.2971593,-0.25931123,-0.06876172,-0.6489321,0.0038844147,-0.1955651,0.7304484,-0.34779826,-0.49792823,0.082768194,-0.5761254,-0.58703107,6559,6685,0.0003108295960549703,0.0,2.038420490928495,"separate-const-offset-from-gep,simple-loop-unswitch,sink,speculative-execution,slsr,tailcallelim"
101,./data/cBench_V1.1/consumer_jpeg_c/src/jdsample.c,0.6050964,0.70929915,0.60466725,-0.5805077,-0.6427028,-0.34295428,-0.3243652,0.34874034,-0.5047799,-0.6404315,-0.35018542,0.7355456,-0.35288453,0.113568,0.6660389,0.32817012,-0.073596045,0.7067902,-0.45049238,0.41870886,0.30546802,-0.26656118,-0.07068429,-0.6670732,0.0039930404,-0.20103188,0.7508674,-0.35752255,-0.5118507,0.08508189,-0.59223104,-0.6034425,5093,5224,0.0004028757182393344,0.00011126382616663393,2.051443157274691,"separate-const-offset-from-gep,simple-loop-unswitch,sink,speculative-execution,slsr,tailcallelim"
102,./data/cBench_V1.1/consumer_jpeg_c/src/rdgif.c,0.58079726,0.6808241,0.580384,-0.55719906,-0.61689585,-0.3291868,-0.31134444,0.33473727,-0.4845179,-0.61471665,-0.33612707,0.70601994,-0.33871388,0.10900831,0.6392976,0.31499806,-0.07064139,0.6784089,-0.43240374,0.40189925,0.2932033,-0.25585923,-0.06784602,-0.64028865,0.003832751,-0.19295959,0.7207283,-0.34316632,-0.4913031,0.08166625,-0.56845385,-0.5792159,6253,6373,0.0003260367205443243,0.0,2.0383815768431153,"separate-const-offset-from-gep,simple-loop-unswitch,sink,speculative-execution,slsr,tailcallelim"
103,./data/cBench_V1.1/consumer_jpeg_c/src/jidctred.c,0.5908446,0.692599,0.59042096,-0.5668347,-0.6275675,-0.33487806,-0.31672868,0.34052792,-0.4928999,-0.62534904,-0.34194067,0.71822876,-0.3445756,0.1108942,0.6503543,0.32044014,-0.07186281,0.69014627,-0.43988317,0.40884978,0.29827443,-0.26028326,-0.069019616,-0.6513673,0.003898997,-0.19629765,0.7331891,-0.34910417,-0.49979895,0.08307898,-0.57828695,-0.5892329,5515,5647,0.0003713945315492979,0.0,2.0478694469628285,"separate-const-offset-from-gep,simple-loop-unswitch,sink,speculative-execution,slsr,tailcallelim"
104,./data/cBench_V1.1/consumer_jpeg_c/src/jdpostct.c,0.6089425,0.7138092,0.60850596,-0.5842003,-0.6467864,-0.34513617,-0.3264301,0.35095763,-0.50799346,-0.64450634,-0.35241184,0.7402251,-0.35512918,0.11429019,0.6702717,0.33025533,-0.07406381,0.71128094,-0.45335552,0.4213715,0.30740926,-0.2682583,-0.07113364,-0.67131263,0.0040184096,-0.20231052,0.75564575,-0.3597954,-0.51510906,0.08562299,-0.5960024,-0.60727763,4353,4479,0.00047286100863501847,0.0,2.0578911095796,"separate-const-offset-from-gep,simple-loop-unswitch,sink,speculative-execution,slsr,tailcallelim"
105,./data/cBench_V1.1/consumer_jpeg_d/src/rdcolmap.c,0.6168067,0.7230288,0.6163657,-0.5917423,-0.65514314,-0.3495921,-0.33064723,0.35549134,-0.51455367,-0.6528282,-0.3569654,0.7497862,-0.35971615,0.1157669,0.67892987,0.334521,-0.07502028,0.7204685,-0.45921168,0.42681307,0.31138182,-0.27172026,-0.07205226,-0.6799862,0.0040703407,-0.20492293,0.7654077,-0.364443,-0.5217596,0.08672874,-0.60369366,-0.61512005,4490,4609,0.000457341653266758,0.0,2.0530066815144767,"loop-data-prefetch,loop-deletion,loop-distribute,loop-fusion,loop-idiom,loop-instsimplify,loop-interchange,loop-load-elim,loop-predication"
106,./data/cBench_V1.1/consumer_jpeg_d/src/jddctmgr.c,0.60998416,0.7150312,0.60955006,-0.5851967,-0.64789367,-0.34572443,-0.32698873,0.3515591,-0.5088654,-0.645605,-0.3530151,0.741489,-0.35573658,0.11448597,0.67141795,0.3308214,-0.07419035,0.7124978,-0.45413163,0.4220937,0.30793616,-0.26871678,-0.071255356,-0.67246306,0.004025323,-0.20265725,0.75693715,-0.3604128,-0.5159904,0.08576947,-0.5970241,-0.60831606,4323,4456,0.0004769855030018723,0.0,2.061531343974092,"separate-const-offset-from-gep,simple-loop-unswitch,sink,speculative-execution,slsr,tailcallelim"
107,./data/cBench_V1.1/consumer_jpeg_d/src/jdphuff.c,0.56968516,0.6677985,0.5692814,-0.54653907,-0.6050939,-0.32288763,-0.30538765,0.32833284,-0.47524738,-0.6029553,-0.32969543,0.69250995,-0.3322359,0.10692304,0.6270631,0.3089684,-0.06928977,0.66542965,-0.42413136,0.39420882,0.28759512,-0.2509649,-0.06654821,-0.6280443,0.0037594154,-0.18926795,0.706935,-0.33660486,-0.4819032,0.080103934,-0.5575813,-0.56812847,6885,7012,0.0002958878259376146,0.0,2.0368917937545388,"loop-data-prefetch,loop-deletion,loop-distribute,loop-fusion,loop-idiom,loop-instsimplify,loop-interchange,loop-load-elim,loop-predication"
108,./data/cBench_V1.1/consumer_jpeg_d/src/jidctfst.c,0.6071143,0.7116697,0.6066848,-0.5824449,-0.64484674,-0.3440994,-0.32544965,0.349904,-0.50646865,-0.642572,-0.35135487,0.73800313,-0.35406396,0.11394717,0.66826314,0.32926464,-0.07384161,0.7091438,-0.4519976,0.42010766,0.30648983,-0.2674523,-0.070919946,-0.6693013,0.0040063723,-0.20170395,0.75337845,-0.35871637,-0.513561,0.08536636,-0.5942119,-0.60545784,4985,5117,0.00041190988696426355,0.0,2.05295887662989,"separate-const-offset-from-gep,simple-loop-unswitch,sink,speculative-execution,slsr,tailcallelim"
109,./data/cBench_V1.1/consumer_jpeg_d/src/jdatasrc.c,0.63203204,0.74087805,0.631582,-0.60634935,-0.67131484,-0.35822314,-0.33880806,0.36426622,-0.5272555,-0.66894567,-0.36577713,0.76829433,-0.36859566,0.11862431,0.6956886,0.342779,-0.07687238,0.7382568,-0.47054777,0.43735054,0.31906846,-0.27842763,-0.073830776,-0.69677174,0.0041708173,-0.20998178,0.78430074,-0.3734402,-0.53463954,0.0888702,-0.61860216,-0.6303056,3675,3795,0.0005621410240743003,0.0,2.0653061224489795,"separate-const-offset-from-gep,simple-loop-unswitch,sink,speculative-execution,slsr,tailcallelim"
110,./data/cBench_V1.1/consumer_jpeg_d/src/wrrle.c,0.63037103,0.7389272,0.62992245,-0.60475665,-0.669551,-0.3572802,-0.33791682,0.36330655,-0.52586925,-0.66718215,-0.36481246,0.7662745,-0.3676248,0.118311696,0.6938582,0.34187722,-0.07666982,0.73631024,-0.4693103,0.43619955,0.31822896,-0.27769595,-0.07363684,-0.69493765,0.0041598333,-0.20942882,0.7822348,-0.37245798,-0.53323495,0.08863578,-0.61697334,-0.62864995,3438,3557,0.0006020443102581276,0.0,2.0692262943571844,"separate-const-offset-from-gep,simple-loop-unswitch,sink,speculative-execution,slsr,tailcallelim"
111,./data/cBench_V1.1/consumer_jpeg_d/src/jdhuff.c,0.584058,0.68463695,0.58364445,-0.560326,-0.6203601,-0.33103317,-0.3130903,0.33661523,-0.48723418,-0.6181645,-0.33801416,0.70998037,-0.34061676,0.10962006,0.64288425,0.31675988,-0.07103726,0.68221456,-0.4348293,0.4041537,0.2948492,-0.25729555,-0.068227194,-0.6438809,0.0038542463,-0.19404297,0.7247722,-0.3450949,-0.49406025,0.082123995,-0.5716466,-0.5824612,6152,6279,0.00033186268675270114,0.0,2.0412873862158647,"separate-const-offset-from-gep,simple-loop-unswitch,sink,speculative-execution,slsr,tailcallelim"
112,./data/cBench_V1.1/consumer_jpeg_d/src/jdinput.c,0.5958122,0.69842035,0.5953892,-0.5716046,-0.63284796,-0.3376955,-0.3193926,0.34338984,-0.49704024,-0.630607,-0.3448147,0.7242648,-0.34747168,0.11182621,0.65582067,0.32313535,-0.07246695,0.6959484,-0.4435817,0.41228858,0.30078492,-0.26247442,-0.06959982,-0.6568406,0.0039318064,-0.19794764,0.7393506,-0.35203904,-0.50400037,0.083776966,-0.583151,-0.5941857,5007,5133,0.00040957441842706666,0.0,2.050329538645896,"separate-const-offset-from-gep,simple-loop-unswitch,sink,speculative-execution,slsr,tailcallelim"
113,./data/cBench_V1.1/consumer_jpeg_d/src/jdtrans.c,0.6190559,0.7256604,0.61861044,-0.5938962,-0.65752476,-0.35086426,-0.33184868,0.3567835,-0.51642925,-0.65520287,-0.35826412,0.7525142,-0.3610221,0.11618806,0.6813989,0.33574015,-0.07529351,0.7230919,-0.4608844,0.4283672,0.31251428,-0.27271014,-0.072314404,-0.68246067,0.0040851454,-0.20566821,0.7681917,-0.36576834,-0.5236573,0.0870445,-0.6058961,-0.6173609,3847,3972,0.0005369177595281612,0.0,2.064985703145308,"separate-const-offset-from-gep,simple-loop-unswitch,sink,speculative-execution,slsr,tailcallelim"
114,./data/cBench_V1.1/consumer_jpeg_d/src/jcmaster.c,0.5649759,0.66227436,0.56457317,-0.5420219,-0.60008913,-0.32021698,-0.3028629,0.32561967,-0.4713153,-0.5979718,-0.3269706,0.68678564,-0.32948804,0.10603841,0.6218792,0.30641192,-0.068716474,0.659931,-0.42062536,0.39094654,0.28521582,-0.24888813,-0.06599779,-0.6228463,0.0037282936,-0.18770263,0.7010885,-0.33381853,-0.4779176,0.07944115,-0.55297,-0.56342894,6544,6670,0.00031155564075457937,0.0,2.0385085574572126,"separate-const-offset-from-gep,simple-loop-unswitch,sink,speculative-execution,slsr,tailcallelim"
115,./data/cBench_V1.1/consumer_jpeg_d/src/jdapistd.c,0.5930121,0.69514006,0.5925897,-0.5689194,-0.6298707,-0.3361086,-0.31789166,0.34177715,-0.4947075,-0.62764573,-0.3431952,0.7208669,-0.34583998,0.111300975,0.65273803,0.32161635,-0.07212664,0.6926788,-0.44149724,0.41035107,0.29937053,-0.26123974,-0.06927269,-0.65375584,0.0039133253,-0.19701739,0.735881,-0.35038608,-0.50163305,0.08338346,-0.5804085,-0.59139353,4521,4646,0.00045471183640552546,0.0,2.055297500552975,"separate-const-offset-from-gep,simple-loop-unswitch,sink,speculative-execution,slsr,tailcallelim"
116,./data/cBench_V1.1/consumer_jpeg_d/src/cdjpeg.c,0.6210244,0.7279717,0.6205809,-0.5957875,-0.65962344,-0.3519816,-0.3329067,0.35792124,-0.51806915,-0.65729177,-0.35940439,0.7549135,-0.36217406,0.11655777,0.68357086,0.33680707,-0.07553311,0.7253957,-0.46235022,0.42973226,0.3135096,-0.27357918,-0.07254524,-0.6846331,0.0040981537,-0.20632361,0.7706371,-0.36693382,-0.5253261,0.08732225,-0.60782605,-0.61932725,4096,4216,0.0005027090964590964,0.0,2.05859375,"separate-const-offset-from-gep,simple-loop-unswitch,sink,speculative-execution,slsr,tailcallelim"
117,./data/cBench_V1.1/consumer_jpeg_d/src/jcapimin.c,0.6030658,0.7069236,0.60263664,-0.5785592,-0.6405442,-0.34180555,-0.32328108,0.34757042,-0.50309217,-0.6382814,-0.3490128,0.73308223,-0.35170156,0.1131879,0.663802,0.32706866,-0.07334918,0.70442027,-0.44898033,0.4173049,0.30444455,-0.26566824,-0.070446976,-0.66483706,0.0039796657,-0.20035794,0.74835587,-0.35632378,-0.51013863,0.08479662,-0.5902486,-0.6014201,4394,4519,0.00046822120804801697,0.0,2.0568957669549386,"separate-const-offset-from-gep,simple-loop-unswitch,sink,speculative-execution,slsr,tailcallelim"
118,./data/cBench_V1.1/consumer_jpeg_d/src/jdmarker.c,0.49311027,0.57802933,0.49275562,-0.47307494,-0.5237511,-0.27948403,-0.2643385,0.28419656,-0.41136208,-0.5219085,-0.28537893,0.59941787,-0.2875742,0.092550114,0.54277223,0.2674346,-0.059975322,0.57597625,-0.367118,0.34122,0.24893393,-0.21722881,-0.05760259,-0.54362404,0.0032540723,-0.16382606,0.61191213,-0.29135695,-0.4171218,0.06933564,-0.48262402,-0.49176162,11332,11457,0.00017845392454244723,0.0,2.0220614189904693,"separate-const-offset-from-gep,simple-loop-unswitch,sink,speculative-execution,slsr,tailcallelim"
119,./data/cBench_V1.1/consumer_jpeg_d/src/jdmerge.c,0.6032785,0.707174,0.6028495,-0.5787693,-0.64077353,-0.3419278,-0.3233944,0.34769505,-0.50327027,-0.6385112,-0.34913382,0.7333429,-0.35182726,0.11322814,0.66403604,0.32718477,-0.0733755,0.70466846,-0.4491408,0.41745394,0.30455154,-0.2657618,-0.070472345,-0.66507435,0.0039810715,-0.20042913,0.74862075,-0.3564502,-0.5103182,0.08482706,-0.5904594,-0.6016316,5162,5288,0.0003969808733744373,0.0,2.048818287485471,"separate-const-offset-from-gep,simple-loop-unswitch,sink,speculative-execution,slsr,tailcallelim"
120,./data/cBench_V1.1/consumer_jpeg_d/src/jdcolor.c,0.60078907,0.704253,0.6003622,-0.57637817,-0.6381289,-0.3405145,-0.3220591,0.3462595,-0.5011899,-0.63587534,-0.34769556,0.7303194,-0.35037532,0.11276065,0.6612994,0.32583624,-0.0730723,0.70176035,-0.44728678,0.4157304,0.30329615,-0.26466462,-0.07018165,-0.6623269,0.0039646495,-0.19960189,0.745529,-0.35497925,-0.50821054,0.084476866,-0.58802164,-0.59915245,4926,5052,0.00041647860415365686,0.0,2.05115712545676,"separate-const-offset-from-gep,simple-loop-unswitch,sink,speculative-execution,slsr,tailcallelim"
121,./data/cBench_V1.1/consumer_jpeg_d/src/jfdctflt.c,0.6153292,0.72130466,0.6148968,-0.5903299,-0.65357643,-0.34875658,-0.32985547,0.35463867,-0.5133256,-0.65126646,-0.35611108,0.7479929,-0.3588567,0.11548952,0.6773067,0.3337213,-0.074841134,0.7187475,-0.458113,0.42579296,0.310637,-0.2710717,-0.07187998,-0.6783591,0.004060594,-0.20443314,0.7635753,-0.3635733,-0.5205091,0.08652157,-0.6022568,-0.61365044,4268,4400,0.00048320967192479327,0.0,2.0618556701030926,"separate-const-offset-from-gep,simple-loop-unswitch,sink,speculative-execution,slsr,tailcallelim"
122,./data/cBench_V1.1/consumer_jpeg_d/src/jcparam.c,0.55875504,0.65498245,0.5583563,-0.5360518,-0.5934793,-0.31668797,-0.29952762,0.32203162,-0.46612796,-0.5913823,-0.32336617,0.6792215,-0.32585832,0.10487117,0.6150289,0.303037,-0.06795951,0.6526636,-0.4159903,0.386646,0.2820747,-0.2461474,-0.06527104,-0.6159885,0.0036872644,-0.18563621,0.69336593,-0.33014417,-0.4726507,0.0785663,-0.54688203,-0.5572298,7071,7196,0.0002878862345292654,0.0,2.035355678121906,"separate-const-offset-from-gep,simple-loop-unswitch,sink,speculative-execution,slsr,tailcallelim"
123,./data/cBench_V1.1/consumer_jpeg_d/src/jccoefct.c,0.59477466,0.69720143,0.5943502,-0.57060874,-0.63173836,-0.33710477,-0.31883317,0.3427926,-0.49617445,-0.62950426,-0.3442129,0.72300595,-0.34686574,0.11163144,0.65468043,0.32257205,-0.07234021,0.6947332,-0.44280946,0.41156748,0.3002576,-0.26201457,-0.069478996,-0.65569335,0.003924944,-0.19760253,0.73806566,-0.3514244,-0.5031218,0.08363105,-0.58213085,-0.59315103,5105,5231,0.00040152103629424713,0.0,2.0493633692458375,"separate-const-offset-from-gep,simple-loop-unswitch,sink,speculative-execution,slsr,tailcallelim"
124,./data/cBench_V1.1/consumer_jpeg_d/src/jfdctint.c,0.60727745,0.711862,0.6068465,-0.58260286,-0.64502096,-0.34419173,-0.32553872,0.34999886,-0.50660723,-0.642744,-0.35145056,0.7382031,-0.3541571,0.11397827,0.6684369,0.32935372,-0.073861815,0.709338,-0.45211643,0.42022094,0.30657136,-0.26752493,-0.07093959,-0.66948205,0.004007431,-0.20175727,0.75358343,-0.3588132,-0.51370025,0.08538933,-0.59436816,-0.60562253,4780,4912,0.0004300544309527124,0.0,2.0552301255230128,"separate-const-offset-from-gep,simple-loop-unswitch,sink,speculative-execution,slsr,tailcallelim"
125,./data/cBench_V1.1/consumer_jpeg_d/src/jcsample.c,0.5821137,0.682361,0.5816995,-0.55846053,-0.618292,-0.3299288,-0.31204575,0.33549345,-0.48561093,-0.616106,-0.33688614,0.7076118,-0.33948055,0.10925458,0.64073795,0.31570512,-0.070800684,0.67994165,-0.43338203,0.40280655,0.29386833,-0.25643796,-0.067998916,-0.6417406,0.00384139,-0.19339545,0.7223543,-0.3439457,-0.4924111,0.08185065,-0.5697402,-0.58052075,5686,5816,0.00035984632285132427,0.0,2.0457263454097783,"loop-data-prefetch,loop-deletion,loop-distribute,loop-fusion,loop-idiom,loop-instsimplify,loop-interchange,loop-load-elim,loop-predication"
126,./data/cBench_V1.1/consumer_jpeg_d/src/wrgif.c,0.600673,0.70411694,0.6002487,-0.57626677,-0.63800603,-0.34044906,-0.3219974,0.3461935,-0.5010939,-0.6357542,-0.34763,0.73017555,-0.35030615,0.112738796,0.6611736,0.3257707,-0.0730586,0.7016259,-0.4472022,0.4156504,0.30323678,-0.26461273,-0.07016809,-0.66220206,0.0039638667,-0.19956288,0.7453866,-0.35491088,-0.5081127,0.08446019,-0.5879078,-0.599029,5165,5288,0.00039651980386966735,0.0,2.0476282671829624,"separate-const-offset-from-gep,simple-loop-unswitch,sink,speculative-execution,slsr,tailcallelim"
127,./data/cBench_V1.1/consumer_jpeg_d/src/jcmainct.c,0.6207561,0.72765714,0.62031496,-0.59553325,-0.65933335,-0.3518293,-0.33276117,0.3577649,-0.5178474,-0.6570013,-0.3592483,0.75458765,-0.36201757,0.11650747,0.6832754,0.33666238,-0.075500265,0.72508025,-0.462151,0.42954415,0.31337398,-0.2734587,-0.07251314,-0.6843361,0.004096387,-0.20623422,0.7703034,-0.3667751,-0.52509785,0.08728374,-0.6075611,-0.6190589,3869,3995,0.000533902044811421,0.0,2.0651331093305765,"separate-const-offset-from-gep,simple-loop-unswitch,sink,speculative-execution,slsr,tailcallelim"
128,./data/cBench_V1.1/consumer_jpeg_d/src/jchuff.c,0.56788963,0.6656866,0.5674842,-0.5448125,-0.60318154,-0.32186362,-0.3044221,0.32729602,-0.47374523,-0.6010521,-0.3286532,0.6903221,-0.33118656,0.10658511,0.6250857,0.3079921,-0.06907055,0.6633287,-0.42278966,0.39296234,0.28668433,-0.2501704,-0.06633753,-0.626055,0.0037475196,-0.18867008,0.7047007,-0.33553767,-0.4803771,0.07985078,-0.55581796,-0.5663391,6443,6569,0.0003165340289982563,0.0,2.039112214806767,"separate-const-offset-from-gep,simple-loop-unswitch,sink,speculative-execution,slsr,tailcallelim"
129,./data/cBench_V1.1/consumer_jpeg_d/src/wrbmp.c,0.5854167,0.6862344,0.58499825,-0.56162816,-0.62180394,-0.33180138,-0.31382015,0.33739793,-0.48836634,-0.6196058,-0.33879894,0.71162933,-0.34140912,0.109875046,0.64437675,0.3174988,-0.07120226,0.68380153,-0.4358413,0.4050927,0.29553372,-0.25789282,-0.068385825,-0.64537966,0.0038631829,-0.19449435,0.72645354,-0.3458954,-0.49520692,0.08231487,-0.57297266,-0.5838197,5956,6076,0.0003426188917440463,0.0,2.040295500335796,"loop-data-prefetch,loop-deletion,loop-distribute,loop-fusion,loop-idiom,loop-instsimplify,loop-interchange,loop-load-elim,loop-predication"
130,./data/cBench_V1.1/consumer_jpeg_d/src/jcprepct.c,0.60726464,0.7118514,0.6068394,-0.58259237,-0.6450103,-0.34418657,-0.32553187,0.34999368,-0.506596,-0.64273125,-0.3514429,0.7381894,-0.35415304,0.113976225,0.6684287,0.32934952,-0.07386074,0.7093272,-0.45211047,0.42021477,0.30656564,-0.26751924,-0.07093786,-0.6694707,0.0040073935,-0.20175417,0.75356895,-0.358806,-0.5136917,0.085387535,-0.59436154,-0.6056068,4715,4841,0.00043560594983197993,0.0,2.0534464475079535,"loop-data-prefetch,loop-deletion,loop-distribute,loop-fusion,loop-idiom,loop-instsimplify,loop-interchange,loop-load-elim,loop-predication"
131,./data/cBench_V1.1/consumer_jpeg_d/src/jccolor.c,0.58819216,0.68948597,0.5877762,-0.56429416,-0.62474966,-0.33337465,-0.31531084,0.33899757,-0.49068487,-0.62254655,-0.34040743,0.7150046,-0.34302646,0.11039593,0.6474331,0.3190046,-0.071540475,0.68704873,-0.4379093,0.40701538,0.2969371,-0.2591178,-0.068709984,-0.64844763,0.003881532,-0.19541691,0.7298957,-0.34753752,-0.49755707,0.082705624,-0.57569414,-0.58658636,5543,5669,0.00036908385886061357,0.0,2.0454627458055206,"loop-data-prefetch,loop-deletion,loop-distribute,loop-fusion,loop-idiom,loop-instsimplify,loop-interchange,loop-load-elim,loop-predication"
132,./data/cBench_V1.1/consumer_jpeg_d/src/jmemansi.c,0.62103677,0.7279907,0.6205967,-0.5958022,-0.659639,-0.35198995,-0.33291236,0.3579276,-0.5180824,-0.6573049,-0.35941312,0.7549281,-0.36218295,0.11656077,0.6835846,0.33681515,-0.075534955,0.7254113,-0.46236297,0.42974252,0.31351647,-0.27358592,-0.07254673,-0.68464947,0.0040982678,-0.20632848,0.770658,-0.36694255,-0.5253407,0.0873242,-0.60784084,-0.61933905,3909,4035,0.0005282667900467467,0.0,2.064466615502686,"separate-const-offset-from-gep,simple-loop-unswitch,sink,speculative-execution,slsr,tailcallelim"
133,./data/cBench_V1.1/consumer_jpeg_d/src/jerror.c,0.61237645,0.71783376,0.6119369,-0.5874936,-0.65043277,-0.34708092,-0.32826942,0.35293627,-0.5108557,-0.64813167,-0.35439914,0.7443963,-0.3571306,0.114935055,0.67405444,0.33211768,-0.074481495,0.71529514,-0.45591176,0.42374846,0.3091432,-0.26976857,-0.071534686,-0.6750995,0.004041104,-0.2034503,0.7599068,-0.3618248,-0.51800925,0.08610549,-0.5993611,-0.6107,4173,4292,0.000493056881440498,0.0,2.057033309369758,"loop-rotate,loop-simplifycfg,loop-reduce,loop-unroll-and-jam,loop-versioning-licm"
134,./data/cBench_V1.1/consumer_jpeg_d/src/jquant1.c,0.56814295,0.6659817,0.5677398,-0.54505646,-0.6034543,-0.3220106,-0.30456063,0.3274425,-0.47395658,-0.6013205,-0.32880077,0.6906284,-0.33133242,0.10663276,0.62536323,0.3081287,-0.069101736,0.66362447,-0.4229801,0.39313942,0.28681415,-0.25028366,-0.06636752,-0.6263375,0.0037492085,-0.18875514,0.7050188,-0.33569023,-0.48059535,0.07988619,-0.5560661,-0.56659317,6796,6927,0.00030000766585200746,0.0,2.0385520894643907,"separate-const-offset-from-gep,simple-loop-unswitch,sink,speculative-execution,slsr,tailcallelim"
135,./data/cBench_V1.1/consumer_jpeg_d/src/jcdctmgr.c,0.6049186,0.7090973,0.60448945,-0.5803418,-0.6425134,-0.34285516,-0.3242745,0.34863856,-0.5046371,-0.64024806,-0.35008824,0.7353338,-0.35278395,0.11353636,0.6658451,0.328075,-0.07357434,0.7065859,-0.45036095,0.41858846,0.3053822,-0.26648474,-0.07066375,-0.66688716,0.003991902,-0.20097345,0.75065345,-0.35742068,-0.511706,0.08505749,-0.59206265,-0.60326856,4953,5086,0.00041472229914345086,0.0,2.0537048253583685,"separate-const-offset-from-gep,simple-loop-unswitch,sink,speculative-execution,slsr,tailcallelim"
136,./data/cBench_V1.1/consumer_jpeg_d/src/wrppm.c,0.6133982,0.7190336,0.6129639,-0.5884747,-0.6515208,-0.34765998,-0.32881922,0.35352558,-0.51171213,-0.6492225,-0.35499096,0.7456452,-0.35772833,0.11512697,0.6751767,0.33267325,-0.07460593,0.71648717,-0.4566731,0.42445746,0.30966082,-0.2702196,-0.071654506,-0.6762281,0.0040478436,-0.20379148,0.76118004,-0.36243042,-0.51887745,0.086250074,-0.6003594,-0.6117238,4200,4320,0.0004899125642159697,0.0,2.057142857142857,"separate-const-offset-from-gep,simple-loop-unswitch,sink,speculative-execution,slsr,tailcallelim"
